id,menu_id,page_number,image_id,full_height,full_width,uuid
129,12463,2.0,4000009170,3074.0,2046.0,510d47db-491e-a3d9-e040-e00a18064a99
130,12463,1.0,466928,3049.0,2004.0,510D47DB-491F-A3D9-E040-E00A18064A99
131,12464,2.0,4000009171,3690.0,2888.0,510d47db-4920-a3d9-e040-e00a18064a99
132,12464,1.0,466930,3679.0,2866.0,510d47db-4921-a3d9-e040-e00a18064a99
133,12465,2.0,4000009172,3413.0,2307.0,510d47db-4922-a3d9-e040-e00a18064a99
134,12465,1.0,466931,3411.0,2291.0,510d47db-4923-a3d9-e040-e00a18064a99
135,12466,2.0,4000009173,3352.0,2312.0,510d47db-4924-a3d9-e040-e00a18064a99
136,12466,1.0,466932,3365.0,2305.0,510d47db-4925-a3d9-e040-e00a18064a99
137,12467,2.0,4000009174,3090.0,2102.0,510d47db-4926-a3d9-e040-e00a18064a99
138,12467,3.0,4000009175,3070.0,2114.0,510d47db-4927-a3d9-e040-e00a18064a99
139,12467,4.0,4000009176,3091.0,2230.0,510d47db-4928-a3d9-e040-e00a18064a99
140,12467,1.0,466933,3091.0,2213.0,510d47db-4929-a3d9-e040-e00a18064a99
141,12468,2.0,4000009178,2950.0,1921.0,510d47db-492c-a3d9-e040-e00a18064a99
142,12468,1.0,466935,2957.0,1929.0,510d47db-492d-a3d9-e040-e00a18064a99
143,12469,2.0,4000009180,3593.0,2468.0,510d47db-4930-a3d9-e040-e00a18064a99
144,12469,1.0,466939,3575.0,2485.0,510d47db-4931-a3d9-e040-e00a18064a99
145,12470,2.0,4000009181,3434.0,2305.0,510d47db-4932-a3d9-e040-e00a18064a99
146,12470,1.0,466940,3427.0,2282.0,510d47db-4933-a3d9-e040-e00a18064a99
147,12471,2.0,4000009182,3431.0,2314.0,510d47db-4934-a3d9-e040-e00a18064a99
148,12471,1.0,466941,3454.0,2305.0,510d47db-4935-a3d9-e040-e00a18064a99
149,12472,2.0,4000009183,3076.0,2111.0,510d47db-4936-a3d9-e040-e00a18064a99
150,12472,3.0,4000009184,3054.0,2108.0,510d47db-4937-a3d9-e040-e00a18064a99
151,12472,4.0,4000009185,3060.0,2225.0,510d47db-4938-a3d9-e040-e00a18064a99
152,12472,1.0,466942,3081.0,2220.0,510d47db-4939-a3d9-e040-e00a18064a99
153,12473,2.0,4000009187,2306.0,1808.0,510d47db-493c-a3d9-e040-e00a18064a99
154,12473,1.0,466944,2293.0,1807.0,510d47db-493d-a3d9-e040-e00a18064a99
155,12474,2.0,4000009188,2840.0,2008.0,510d47db-493e-a3d9-e040-e00a18064a99
156,12474,3.0,4000009189,2843.0,2054.0,510d47db-493f-a3d9-e040-e00a18064a99
157,12474,4.0,4000009190,2920.0,2064.0,510d47db-4940-a3d9-e040-e00a18064a99
158,12474,5.0,4000009191,2852.0,2112.0,510d47db-4941-a3d9-e040-e00a18064a99
159,12474,6.0,4000009192,2874.0,2059.0,510d47db-4942-a3d9-e040-e00a18064a99
160,12474,7.0,4000009193,2870.0,2081.0,510d47db-4943-a3d9-e040-e00a18064a99
161,12474,8.0,4000009194,2869.0,2113.0,510d47db-4944-a3d9-e040-e00a18064a99
162,12474,9.0,4000009195,2867.0,2076.0,510d47db-4945-a3d9-e040-e00a18064a99
163,12474,10.0,4000009196,2896.0,2091.0,510d47db-4946-a3d9-e040-e00a18064a99
164,12474,11.0,4000009197,2868.0,2044.0,510d47db-4947-a3d9-e040-e00a18064a99
165,12474,12.0,4000009198,2895.0,2688.0,510d47db-4948-a3d9-e040-e00a18064a99
166,12474,1.0,466945,2880.0,2407.0,510d47db-4949-a3d9-e040-e00a18064a99
167,12475,2.0,4000009199,3909.0,2481.0,510d47db-494a-a3d9-e040-e00a18064a99
168,12475,1.0,466946,3929.0,2494.0,510d47db-494b-a3d9-e040-e00a18064a99
169,12476,2.0,4000009200,3821.0,2397.0,510d47db-494c-a3d9-e040-e00a18064a99
170,12476,3.0,4000009201,3813.0,2385.0,510d47db-494d-a3d9-e040-e00a18064a99
171,12476,4.0,4000009202,3813.0,2521.0,510d47db-494e-a3d9-e040-e00a18064a99
172,12476,1.0,466947,3835.0,2520.0,510d47db-494f-a3d9-e040-e00a18064a99
173,12477,2.0,4000009203,3500.0,2299.0,510d47db-4950-a3d9-e040-e00a18064a99
174,12477,1.0,466948,3525.0,2303.0,510d47db-4951-a3d9-e040-e00a18064a99
177,12479,2.0,4000009205,3515.0,2195.0,510d47db-4954-a3d9-e040-e00a18064a99
178,12479,3.0,4000009206,3511.0,2190.0,510d47db-4955-a3d9-e040-e00a18064a99
179,12479,4.0,4000009207,3505.0,2311.0,510d47db-4956-a3d9-e040-e00a18064a99
180,12479,1.0,466950,3523.0,2319.0,510d47db-4957-a3d9-e040-e00a18064a99
181,12480,2.0,4000009208,2970.0,1965.0,510d47db-4958-a3d9-e040-e00a18064a99
182,12480,1.0,466951,2961.0,1930.0,510d47db-4959-a3d9-e040-e00a18064a99
183,12481,2.0,4000009209,2985.0,1966.0,510d47db-495a-a3d9-e040-e00a18064a99
184,12481,1.0,466952,2977.0,1952.0,510d47db-495b-a3d9-e040-e00a18064a99
185,12482,2.0,4000009210,2628.0,1807.0,510d47db-495c-a3d9-e040-e00a18064a99
186,12482,1.0,466953,2620.0,1807.0,510d47db-495d-a3d9-e040-e00a18064a99
187,12483,2.0,4000009211,3928.0,2480.0,510d47db-495e-a3d9-e040-e00a18064a99
188,12483,1.0,466954,3920.0,2497.0,510d47db-495f-a3d9-e040-e00a18064a99
189,12484,2.0,4000009212,2663.0,1750.0,510d47db-4960-a3d9-e040-e00a18064a99
190,12484,3.0,4000009213,2693.0,1870.0,510d47db-4961-a3d9-e040-e00a18064a99
191,12484,4.0,4000009214,2669.0,1852.0,510d47db-4962-a3d9-e040-e00a18064a99
192,12484,5.0,4000009215,2643.0,1797.0,510d47db-4963-a3d9-e040-e00a18064a99
193,12484,6.0,4000009216,2660.0,2188.0,510d47db-4964-a3d9-e040-e00a18064a99
194,12484,1.0,466955,2672.0,1950.0,510d47db-4965-a3d9-e040-e00a18064a99
195,12485,2.0,4000009218,2949.0,1971.0,510d47db-4968-a3d9-e040-e00a18064a99
196,12485,1.0,466957,2949.0,1972.0,510d47db-4969-a3d9-e040-e00a18064a99
197,12486,2.0,4000009223,3554.0,1426.0,510d47db-4970-a3d9-e040-e00a18064a99
198,12486,1.0,466960,3525.0,1402.0,510d47db-4971-a3d9-e040-e00a18064a99
199,12487,2.0,4000009228,3556.0,2389.0,510d47db-4978-a3d9-e040-e00a18064a99
200,12487,1.0,466963,3585.0,2367.0,510d47db-4979-a3d9-e040-e00a18064a99
201,12488,2.0,4000009229,2965.0,1992.0,510d47db-497a-a3d9-e040-e00a18064a99
202,12488,3.0,4000009230,2956.0,1996.0,510d47db-497b-a3d9-e040-e00a18064a99
203,12488,4.0,4000009231,3383.0,2027.0,510d47db-497c-a3d9-e040-e00a18064a99
204,12488,1.0,466964,3407.0,2076.0,510d47db-497d-a3d9-e040-e00a18064a99
205,12489,2.0,4000009232,2302.0,1619.0,510d47db-497e-a3d9-e040-e00a18064a99
206,12489,3.0,4000009233,2256.0,1555.0,510d47db-497f-a3d9-e040-e00a18064a99
207,12489,4.0,4000009234,1697.0,2279.0,510d47db-4980-a3d9-e040-e00a18064a99
208,12489,1.0,466965,2312.0,1727.0,510d47db-4981-a3d9-e040-e00a18064a99
209,12490,2.0,4000009240,3393.0,1881.0,510d47db-498a-a3d9-e040-e00a18064a99
210,12490,1.0,466969,3419.0,1882.0,510d47db-498b-a3d9-e040-e00a18064a99
211,12491,2.0,4000009250,2712.0,1856.0,510d47db-499a-a3d9-e040-e00a18064a99
212,12491,1.0,466975,2673.0,1818.0,510d47db-499b-a3d9-e040-e00a18064a99
213,12492,2.0,4000009251,2652.0,1951.0,510d47db-499c-a3d9-e040-e00a18064a99
214,12492,3.0,4000009252,2639.0,1953.0,510d47db-499d-a3d9-e040-e00a18064a99
215,12492,4.0,4000009253,2653.0,1974.0,510d47db-499e-a3d9-e040-e00a18064a99
216,12492,5.0,4000009254,2635.0,1990.0,510d47db-499f-a3d9-e040-e00a18064a99
217,12492,6.0,4000009255,2655.0,1965.0,510d47db-49a0-a3d9-e040-e00a18064a99
218,12492,7.0,4000009256,2657.0,1969.0,510d47db-49a1-a3d9-e040-e00a18064a99
219,12492,8.0,4000009257,2648.0,1977.0,510d47db-49a2-a3d9-e040-e00a18064a99
220,12492,9.0,4000009258,2644.0,2029.0,510d47db-49a3-a3d9-e040-e00a18064a99
221,12492,10.0,4000009259,2639.0,2020.0,510d47db-49a4-a3d9-e040-e00a18064a99
222,12492,1.0,466976,2648.0,2377.0,510d47db-49a5-a3d9-e040-e00a18064a99
223,12493,2.0,4000009260,2983.0,1905.0,510d47db-49a6-a3d9-e040-e00a18064a99
224,12493,1.0,466977,2994.0,1921.0,510d47db-49a7-a3d9-e040-e00a18064a99
225,12494,2.0,4000009261,2700.0,1722.0,510d47db-49a8-a3d9-e040-e00a18064a99
226,12494,3.0,4000009262,2668.0,1717.0,510d47db-49a9-a3d9-e040-e00a18064a99
227,12494,4.0,4000009263,2703.0,1718.0,510d47db-49aa-a3d9-e040-e00a18064a99
228,12494,5.0,4000009264,2691.0,1740.0,510d47db-49ab-a3d9-e040-e00a18064a99
229,12494,6.0,4000009265,2665.0,1766.0,510d47db-49ac-a3d9-e040-e00a18064a99
230,12494,7.0,4000009266,2667.0,1740.0,510d47db-49ad-a3d9-e040-e00a18064a99
231,12494,8.0,4000009267,2724.0,1855.0,510d47db-49ae-a3d9-e040-e00a18064a99
232,12494,1.0,466978,2784.0,1936.0,510d47db-49af-a3d9-e040-e00a18064a99
233,12495,2.0,4000009268,2276.0,1580.0,510d47db-49b0-a3d9-e040-e00a18064a99
234,12495,3.0,4000009269,2294.0,1660.0,510d47db-49b1-a3d9-e040-e00a18064a99
235,12495,4.0,4000009270,2309.0,1616.0,510d47db-49b2-a3d9-e040-e00a18064a99
236,12495,5.0,4000009271,2304.0,1629.0,510d47db-49b3-a3d9-e040-e00a18064a99
237,12495,6.0,4000009272,2296.0,1668.0,510d47db-49b4-a3d9-e040-e00a18064a99
238,12495,7.0,4000009273,2304.0,1644.0,510d47db-49b5-a3d9-e040-e00a18064a99
239,12495,8.0,4000009274,2298.0,1764.0,510d47db-49b6-a3d9-e040-e00a18064a99
240,12495,1.0,466979,2290.0,1805.0,510d47db-49b7-a3d9-e040-e00a18064a99
245,12497,2.0,4000009286,3008.0,1951.0,510d47db-49c6-a3d9-e040-e00a18064a99
246,12497,1.0,466985,3000.0,1938.0,510d47db-49c7-a3d9-e040-e00a18064a99
247,12498,2.0,4000009287,2910.0,2090.0,510d47db-49ca-a3d9-e040-e00a18064a99
248,12498,1.0,466987,2920.0,2113.0,510d47db-49cb-a3d9-e040-e00a18064a99
249,12499,2.0,4000009317,3574.0,2388.0,510d47db-49ee-a3d9-e040-e00a18064a99
250,12499,1.0,466993,3596.0,2382.0,510d47db-49ef-a3d9-e040-e00a18064a99
251,12500,2.0,4000009319,2820.0,1762.0,510d47db-49f2-a3d9-e040-e00a18064a99
252,12500,1.0,466995,2805.0,1747.0,510d47db-49f3-a3d9-e040-e00a18064a99
253,12501,2.0,4000009327,1792.0,2738.0,510d47db-4a00-a3d9-e040-e00a18064a99
254,12501,1.0,467001,2760.0,1873.0,510d47db-4a01-a3d9-e040-e00a18064a99
255,12502,2.0,4000009328,1852.0,2759.0,510d47db-4a02-a3d9-e040-e00a18064a99
256,12502,1.0,467002,2766.0,1875.0,510d47db-4a03-a3d9-e040-e00a18064a99
257,12503,2.0,459457,2216.0,3273.0,510d47db-1cea-a3d9-e040-e00a18064a99
258,12503,3.0,459458,2416.0,3404.0,510d47db-1ceb-a3d9-e040-e00a18064a99
259,12503,1.0,474306,3009.0,2042.0,510d47db-1cec-a3d9-e040-e00a18064a99
260,12504,2.0,4000008153,2615.0,1691.0,510d47db-42fc-a3d9-e040-e00a18064a99
261,12504,1.0,475809,2622.0,1740.0,510d47db-42fd-a3d9-e040-e00a18064a99
262,12505,2.0,4000008159,4848.0,3133.0,510d47db-4308-a3d9-e040-e00a18064a99
263,12505,1.0,475815,4949.0,3261.0,510d47db-4309-a3d9-e040-e00a18064a99
264,12506,2.0,4000008160,5611.0,3513.0,510d47db-430a-a3d9-e040-e00a18064a99
265,12506,3.0,4000008161,5559.0,3229.0,510d47db-430b-a3d9-e040-e00a18064a99
266,12506,4.0,4000008162,5644.0,3525.0,510d47db-430c-a3d9-e040-e00a18064a99
267,12506,1.0,475816,5614.0,3549.0,510d47db-430d-a3d9-e040-e00a18064a99
268,12507,2.0,4000008163,4580.0,2954.0,510d47db-430e-a3d9-e040-e00a18064a99
269,12507,1.0,475817,4617.0,2990.0,510d47db-430f-a3d9-e040-e00a18064a99
270,12508,2.0,4000008164,3133.0,2001.0,510d47db-4310-a3d9-e040-e00a18064a99
271,12508,1.0,475818,3108.0,2021.0,510d47db-4311-a3d9-e040-e00a18064a99
272,12509,2.0,4000008165,3328.0,2191.0,510d47db-4312-a3d9-e040-e00a18064a99
273,12509,1.0,475829,3388.0,2158.0,510d47db-4313-a3d9-e040-e00a18064a99
274,12510,2.0,4000008166,3666.0,2755.0,510d47db-4314-a3d9-e040-e00a18064a99
275,12510,1.0,475830,3661.0,2758.0,510d47db-4315-a3d9-e040-e00a18064a99
276,12511,2.0,4000008167,2643.0,1776.0,510d47db-4316-a3d9-e040-e00a18064a99
277,12511,3.0,4000008168,2596.0,1763.0,510d47db-4317-a3d9-e040-e00a18064a99
278,12511,4.0,4000008169,2644.0,1801.0,510d47db-4318-a3d9-e040-e00a18064a99
279,12511,5.0,4000008170,2644.0,1809.0,510d47db-4319-a3d9-e040-e00a18064a99
280,12511,6.0,4000008171,2665.0,1796.0,510d47db-431a-a3d9-e040-e00a18064a99
281,12511,7.0,4000008172,2605.0,1814.0,510d47db-431b-a3d9-e040-e00a18064a99
282,12511,8.0,4000008173,2607.0,1812.0,510d47db-431c-a3d9-e040-e00a18064a99
283,12511,9.0,4000008174,2601.0,1809.0,510d47db-431d-a3d9-e040-e00a18064a99
284,12511,10.0,4000008175,2614.0,1775.0,510d47db-431e-a3d9-e040-e00a18064a99
285,12511,11.0,4000008176,2640.0,1785.0,510d47db-431f-a3d9-e040-e00a18064a99
286,12511,12.0,4000008177,2639.0,2150.0,510d47db-4320-a3d9-e040-e00a18064a99
287,12511,1.0,475831,2651.0,1953.0,510d47db-4321-a3d9-e040-e00a18064a99
300,12515,2.0,4000000922,2122.0,1514.0,510d47db-1df0-a3d9-e040-e00a18064a99
301,12515,1.0,474376,2144.0,1502.0,510d47db-1df1-a3d9-e040-e00a18064a99
302,12516,2.0,4000000055,3495.0,2282.0,510d47db-1a3b-a3d9-e040-e00a18064a99
303,12516,3.0,4000000056,3518.0,2290.0,510d47db-1a3c-a3d9-e040-e00a18064a99
304,12516,4.0,4000000057,3551.0,2321.0,510d47db-1a3d-a3d9-e040-e00a18064a99
305,12516,1.0,476926,3531.0,2306.0,510d47db-1a3e-a3d9-e040-e00a18064a99
306,12517,2.0,4000002069,3302.0,2174.0,510d47db-2399-a3d9-e040-e00a18064a99
307,12517,1.0,474800,3293.0,2145.0,510d47db-239a-a3d9-e040-e00a18064a99
308,12518,2.0,4000013960,4633.0,2857.0,510d47db-662e-a3d9-e040-e00a18064a99
309,12518,3.0,4000013961,4659.0,2823.0,510d47db-662f-a3d9-e040-e00a18064a99
310,12518,4.0,4000013962,4675.0,2986.0,510d47db-6630-a3d9-e040-e00a18064a99
311,12518,1.0,471634,4674.0,3064.0,510d47db-6631-a3d9-e040-e00a18064a99
312,12519,2.0,4000013970,2991.0,1417.0,510d47db-663e-a3d9-e040-e00a18064a99
313,12519,3.0,4000013971,2974.0,1454.0,510d47db-663f-a3d9-e040-e00a18064a99
314,12519,4.0,4000013972,3005.0,1512.0,510d47db-6640-a3d9-e040-e00a18064a99
315,12519,1.0,471640,2995.0,1514.0,510d47db-6641-a3d9-e040-e00a18064a99
316,12520,2.0,4000013973,1494.0,1585.0,510d47db-6642-a3d9-e040-e00a18064a99
317,12520,3.0,4000013974,1452.0,1727.0,510d47db-6643-a3d9-e040-e00a18064a99
318,12520,4.0,4000013975,1478.0,1594.0,510d47db-6644-a3d9-e040-e00a18064a99
319,12520,5.0,4000013976,1461.0,1710.0,510d47db-6645-a3d9-e040-e00a18064a99
320,12520,6.0,4000013977,1465.0,1584.0,510d47db-6646-a3d9-e040-e00a18064a99
321,12520,7.0,4000013978,1456.0,2118.0,510d47db-6647-a3d9-e040-e00a18064a99
322,12520,1.0,471641,1466.0,2066.0,510d47db-6648-a3d9-e040-e00a18064a99
325,12522,2.0,4000013980,1443.0,1147.0,510d47db-664b-a3d9-e040-e00a18064a99
326,12522,3.0,4000013981,1414.0,1134.0,510d47db-664c-a3d9-e040-e00a18064a99
327,12522,4.0,4000013982,1457.0,1306.0,510d47db-664d-a3d9-e040-e00a18064a99
328,12522,1.0,471643,1452.0,1291.0,510d47db-664e-a3d9-e040-e00a18064a99
329,12523,2.0,4000013983,3611.0,2406.0,510d47db-664f-a3d9-e040-e00a18064a99
330,12523,3.0,4000013984,3735.0,2464.0,510d47db-6650-a3d9-e040-e00a18064a99
331,12523,4.0,4000013985,3729.0,2460.0,510d47db-6651-a3d9-e040-e00a18064a99
332,12523,5.0,4000013986,3703.0,2427.0,510d47db-6652-a3d9-e040-e00a18064a99
333,12523,6.0,4000013987,3734.0,2436.0,510d47db-6653-a3d9-e040-e00a18064a99
334,12523,7.0,4000013988,3619.0,2452.0,510d47db-6654-a3d9-e040-e00a18064a99
335,12523,8.0,4000013989,2572.0,3690.0,510d47db-6655-a3d9-e040-e00a18064a99
336,12523,1.0,471644,3703.0,2593.0,510d47db-6656-a3d9-e040-e00a18064a99
337,12524,2.0,4000013990,3016.0,1565.0,510d47db-6657-a3d9-e040-e00a18064a99
338,12524,3.0,4000013991,3034.0,1538.0,510d47db-6658-a3d9-e040-e00a18064a99
339,12524,4.0,4000013992,3035.0,1655.0,510d47db-6659-a3d9-e040-e00a18064a99
340,12524,1.0,471645,3043.0,1667.0,510d47db-665a-a3d9-e040-e00a18064a99
341,12525,2.0,4000008389,2897.0,1882.0,510d47db-4463-a3d9-e040-e00a18064a99
342,12525,3.0,4000008390,2875.0,1852.0,510d47db-4464-a3d9-e040-e00a18064a99
343,12525,4.0,4000008391,2879.0,1849.0,510d47db-4465-a3d9-e040-e00a18064a99
344,12525,1.0,466403,2915.0,1981.0,510d47db-4466-a3d9-e040-e00a18064a99
345,12526,2.0,4000008395,4166.0,2488.0,510d47db-446b-a3d9-e040-e00a18064a99
346,12526,1.0,466407,4155.0,2404.0,510d47db-446c-a3d9-e040-e00a18064a99
347,12527,2.0,4000008396,1839.0,2743.0,510d47db-446d-a3d9-e040-e00a18064a99
348,12527,1.0,466408,2767.0,1894.0,510d47db-446e-a3d9-e040-e00a18064a99
349,12528,2.0,4000008398,1813.0,2781.0,510d47db-4471-a3d9-e040-e00a18064a99
350,12528,1.0,466410,2785.0,1900.0,510d47db-4472-a3d9-e040-e00a18064a99
351,12529,2.0,4000008400,1955.0,1362.0,510d47db-4475-a3d9-e040-e00a18064a99
352,12529,3.0,4000008401,1947.0,1331.0,510d47db-4476-a3d9-e040-e00a18064a99
353,12529,4.0,4000008402,1947.0,1357.0,510d47db-4477-a3d9-e040-e00a18064a99
354,12529,1.0,466412,1955.0,1349.0,510d47db-4478-a3d9-e040-e00a18064a99
355,12530,2.0,4000008403,3344.0,2196.0,510d47db-4479-a3d9-e040-e00a18064a99
356,12530,1.0,466413,3326.0,2220.0,510d47db-447a-a3d9-e040-e00a18064a99
357,12531,2.0,4000008406,3268.0,2162.0,510d47db-447f-a3d9-e040-e00a18064a99
358,12531,1.0,466418,3351.0,2280.0,510d47db-4480-a3d9-e040-e00a18064a99
359,12532,2.0,4000008407,3345.0,2229.0,510d47db-4481-a3d9-e040-e00a18064a99
360,12532,1.0,466419,3388.0,2229.0,510d47db-4482-a3d9-e040-e00a18064a99
361,12533,2.0,4000008408,3299.0,2132.0,510d47db-4483-a3d9-e040-e00a18064a99
362,12533,1.0,466420,3310.0,2170.0,510d47db-4484-a3d9-e040-e00a18064a99
363,12534,2.0,4000008637,3172.0,2213.0,510d47db-4603-a3d9-e040-e00a18064a99
364,12534,1.0,466586,3215.0,2244.0,510d47db-4604-a3d9-e040-e00a18064a99
365,12535,2.0,4000008638,3177.0,2369.0,510d47db-4605-a3d9-e040-e00a18064a99
366,12535,1.0,466588,3150.0,2372.0,510d47db-4606-a3d9-e040-e00a18064a99
367,12536,2.0,4000008639,2515.0,1815.0,510d47db-4607-a3d9-e040-e00a18064a99
368,12536,1.0,466589,2489.0,1822.0,510d47db-4608-a3d9-e040-e00a18064a99
369,12537,2.0,4000008640,1861.0,2742.0,510d47db-4609-a3d9-e040-e00a18064a99
370,12537,1.0,466590,2728.0,1857.0,510d47db-460a-a3d9-e040-e00a18064a99
371,12538,2.0,4000008904,3293.0,2076.0,510d47db-4786-a3d9-e040-e00a18064a99
372,12538,1.0,466764,3321.0,2112.0,510d47db-4787-a3d9-e040-e00a18064a99
373,12539,2.0,4000008913,5088.0,3559.0,510d47db-4798-a3d9-e040-e00a18064a99
374,12539,3.0,4000008914,5070.0,3553.0,510d47db-4799-a3d9-e040-e00a18064a99
375,12539,4.0,4000008915,5119.0,3650.0,510d47db-479a-a3d9-e040-e00a18064a99
376,12539,1.0,466773,5108.0,3609.0,510d47db-479b-a3d9-e040-e00a18064a99
403,12545,2.0,4000008941,4274.0,1718.0,510d47db-47b6-a3d9-e040-e00a18064a99
404,12545,3.0,4000008942,4331.0,1768.0,510d47db-47b7-a3d9-e040-e00a18064a99
405,12545,4.0,4000008943,4316.0,1867.0,510d47db-47b8-a3d9-e040-e00a18064a99
406,12545,1.0,466779,4330.0,1855.0,510d47db-47b9-a3d9-e040-e00a18064a99
407,12546,2.0,4000014000,3095.0,3094.0,510d47db-6667-a3d9-e040-e00a18064a99
408,12546,3.0,4000014001,3117.0,3073.0,510d47db-6668-a3d9-e040-e00a18064a99
409,12546,4.0,4000014002,3095.0,3103.0,510d47db-6669-a3d9-e040-e00a18064a99
410,12546,1.0,471651,3073.0,3095.0,510d47db-666a-a3d9-e040-e00a18064a99
423,12549,2.0,4000014017,2927.0,2317.0,510d47db-667d-a3d9-e040-e00a18064a99
424,12549,1.0,471656,2948.0,2294.0,510d47db-667e-a3d9-e040-e00a18064a99
425,12550,2.0,4000014018,3535.0,2307.0,510d47db-667f-a3d9-e040-e00a18064a99
426,12550,1.0,471657,3528.0,2332.0,510d47db-6680-a3d9-e040-e00a18064a99
427,12551,2.0,4000014020,3426.0,2304.0,510d47db-6683-a3d9-e040-e00a18064a99
428,12551,1.0,471667,3383.0,2257.0,510d47db-6684-a3d9-e040-e00a18064a99
429,12552,2.0,4000014021,2820.0,1865.0,510d47db-6685-a3d9-e040-e00a18064a99
430,12552,1.0,471668,2828.0,1867.0,510d47db-6686-a3d9-e040-e00a18064a99
431,12553,2.0,4000014022,2939.0,2298.0,510d47db-6687-a3d9-e040-e00a18064a99
432,12553,1.0,471669,2930.0,2308.0,510d47db-6688-a3d9-e040-e00a18064a99
433,12554,2.0,4000010545,3078.0,1938.0,510d47db-5188-a3d9-e040-e00a18064a99
434,12554,1.0,468673,3081.0,1956.0,510d47db-5189-a3d9-e040-e00a18064a99
435,12555,2.0,4000010548,2925.0,1889.0,510d47db-518e-a3d9-e040-e00a18064a99
436,12555,1.0,468676,2940.0,1945.0,510d47db-518f-a3d9-e040-e00a18064a99
437,12556,2.0,4000010555,3946.0,2682.0,510d47db-519c-a3d9-e040-e00a18064a99
438,12556,3.0,4000010556,3935.0,2687.0,510d47db-519d-a3d9-e040-e00a18064a99
439,12556,4.0,4000010557,3938.0,2763.0,510d47db-519e-a3d9-e040-e00a18064a99
440,12556,1.0,468683,3950.0,2798.0,510d47db-519f-a3d9-e040-e00a18064a99
441,12557,2.0,4000010559,3035.0,2024.0,510d47db-51a2-a3d9-e040-e00a18064a99
442,12557,1.0,468685,3038.0,2064.0,510d47db-51a3-a3d9-e040-e00a18064a99
443,12558,2.0,4000008410,3671.0,2358.0,510d47db-4487-a3d9-e040-e00a18064a99
444,12558,1.0,466422,3595.0,2356.0,510d47db-4488-a3d9-e040-e00a18064a99
445,12559,2.0,4000008411,3018.0,2200.0,510d47db-4489-a3d9-e040-e00a18064a99
446,12559,3.0,4000008412,3016.0,2210.0,510d47db-448a-a3d9-e040-e00a18064a99
447,12559,4.0,4000008413,2992.0,2217.0,510d47db-448b-a3d9-e040-e00a18064a99
448,12559,5.0,4000008414,3027.0,2144.0,510d47db-448c-a3d9-e040-e00a18064a99
449,12559,6.0,4000008415,2992.0,2164.0,510d47db-448d-a3d9-e040-e00a18064a99
450,12559,7.0,4000008416,2999.0,2183.0,510d47db-448e-a3d9-e040-e00a18064a99
451,12559,8.0,4000008417,2979.0,2329.0,510d47db-448f-a3d9-e040-e00a18064a99
452,12559,1.0,466423,3058.0,2353.0,510d47db-4490-a3d9-e040-e00a18064a99
453,12560,2.0,4000008418,2888.0,1774.0,510d47db-4491-a3d9-e040-e00a18064a99
454,12560,3.0,4000008419,2943.0,1825.0,510d47db-4492-a3d9-e040-e00a18064a99
455,12560,4.0,4000008420,2929.0,1905.0,510d47db-4493-a3d9-e040-e00a18064a99
456,12560,1.0,466424,2906.0,1925.0,510d47db-4494-a3d9-e040-e00a18064a99
457,12561,2.0,4000008424,2105.0,1537.0,510d47db-4499-a3d9-e040-e00a18064a99
458,12561,1.0,466433,2101.0,1473.0,510d47db-449a-a3d9-e040-e00a18064a99
459,12562,2.0,4000008429,1875.0,2763.0,510d47db-44a3-a3d9-e040-e00a18064a99
460,12562,1.0,466438,2803.0,1979.0,510d47db-44a4-a3d9-e040-e00a18064a99
461,12563,2.0,4000009666,3542.0,2183.0,510d47db-4c18-a3d9-e040-e00a18064a99
462,12563,3.0,4000009667,3501.0,2173.0,510d47db-4c19-a3d9-e040-e00a18064a99
463,12563,4.0,4000009668,3509.0,2292.0,510d47db-4c1a-a3d9-e040-e00a18064a99
464,12563,1.0,467215,3519.0,2294.0,510d47db-4c1b-a3d9-e040-e00a18064a99
465,12564,2.0,4000009669,3915.0,2792.0,510d47db-4c1c-a3d9-e040-e00a18064a99
466,12564,3.0,4000009670,3899.0,2715.0,510d47db-4c1d-a3d9-e040-e00a18064a99
467,12564,4.0,4000009671,3886.0,2879.0,510d47db-4c1e-a3d9-e040-e00a18064a99
468,12564,5.0,4000009672,2332.0,1515.0,510d47db-4c1f-a3d9-e040-e00a18064a99
469,12564,6.0,4000009673,2298.0,1498.0,510d47db-4c20-a3d9-e040-e00a18064a99
470,12564,1.0,467216,3920.0,2860.0,510d47db-4c21-a3d9-e040-e00a18064a99
477,12567,2.0,4000009679,2644.0,1474.0,510d47db-4c28-a3d9-e040-e00a18064a99
478,12567,1.0,467219,2621.0,1450.0,510d47db-4c29-a3d9-e040-e00a18064a99
479,12568,2.0,4000009681,3211.0,2021.0,510d47db-4c2c-a3d9-e040-e00a18064a99
480,12568,1.0,467221,3190.0,1998.0,510d47db-4c2d-a3d9-e040-e00a18064a99
481,12569,2.0,4000008650,2629.0,1821.0,510d47db-4619-a3d9-e040-e00a18064a99
482,12569,1.0,466597,2600.0,1811.0,510d47db-461a-a3d9-e040-e00a18064a99
483,12570,2.0,4000008651,3125.0,2385.0,510d47db-461b-a3d9-e040-e00a18064a99
484,12570,1.0,466598,3112.0,2428.0,510d47db-461c-a3d9-e040-e00a18064a99
485,12571,2.0,4000008652,2930.0,4142.0,510d47db-461d-a3d9-e040-e00a18064a99
